X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.0481124,4.68477600000006,25101,"Calle 100 con Carrera 15, sentido occ→or",Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.684776,-74.0481124
-74.0849842,4.73775160000002,25102,"Carrera 91 con Av Suba, sentido s→n",Suba,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.7377516,-74.0849842
-74.1674833,4.63890140000007,25103,Carrera 88H con Calle 38C sur,Kennedy,"Caída de objetos en vía (árbol, cables, otros)",Cables (1),Sin lesionados,2025/08/28 00:00:00+00,4.6389014,-74.1674833
-74.031592,4.74804400000005,25104,"Calle 170 con Carrera 9, sentido or→occ",Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.748044,-74.031592
-74.0466494999999,4.75350600000007,25105,Autopista Norte con Calle 170,Usaquén,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.753506,-74.0466495
-74.0813489,4.61257650000005,25106,"Calle 19 sur con Av Carrera 10, sentido occ→or",Antonio Nariño,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6125765,-74.0813489
-74.0577162,4.68162410000002,25107,"Autopista Norte con Calle 94, sentido n→s",Chapinero,Choque simple,Automóvil particular (2),Sin lesionados,2025/08/28 00:00:00+00,4.6816241,-74.0577162
-74.0953155999999,4.63451660000004,25108,"Av La Esperanza con Carrera 45, sentido occ→or",Teusaquillo,Choque simple,Bus SITP (1) - Taxi (1),Sin lesionados,2025/08/28 00:00:00+00,4.6345166,-74.0953156
-74.0686084,4.63019340000005,25109,Carrera 14A con Calle 42,Teusaquillo,Choque simple,Camión (2),Sin lesionados,2025/08/28 00:00:00+00,4.6301934,-74.0686084
-74.1588781999999,4.64717750000005,25110,Av Guayacanes con Calle 6A,Kennedy,Choque con lesionado,Taxi (1) - Motociclista lesionado (2),Con lesionados,2025/08/28 00:00:00+00,4.6471775,-74.1588782
-74.1281518,4.62963630000007,25111,"Carrera 69 con Av Américas, sentido s→n",Kennedy,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6296363,-74.1281518
-74.1144681,4.67844550000007,25112,Calle 52A con Carrera 85B,Engativá,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6784455,-74.1144681
-74.1948399999999,4.64140370000007,25113,Carrera 102A con Calle 56F sur,Bosa,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6414037,-74.19484
-74.1000011,4.68056000000007,25114,"Av Boyacá con Calle 66, sentido s→n",Engativá,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.68056,-74.1000011
-74.0140388,4.66965640000006,25115,"Vía Bogotá - La Calera con km 3, sentido or→occ",Chapinero,Autolesionado,Ciclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6696564,-74.0140388
-74.1808578,4.60908450000005,25116,"Av Bosa con Av Agoberto Mejía, sentido occ→or",Bosa,Choque simple,Volqueta (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.6090845,-74.1808578
-74.0576690999999,4.65703320000006,25117,Av Chile (Calle 72) con Carrera 28A,Barrios Unidos,Choque simple,Motocicleta (2),Sin lesionados,2025/08/28 00:00:00+00,4.6570332,-74.0576691
-74.1770326,4.62593970000006,25118,"Av Ciudad de Cali con Calle 49 sur, sentido s→n",Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6259397,-74.1770326
-74.0457663999999,4.70467710000003,25119,Calle 127 con Carrera 17A,Usaquén,Choque simple,Camioneta (2),Sin lesionados,2025/08/28 00:00:00+00,4.7046771,-74.0457664
-74.112496,4.59456820000003,25120,Carrera 30 con Av Primero de Mayo,Kennedy,Autolesionado,Ciclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.5945682,-74.112496
-74.1001466,4.58785750000004,25121,Carrera 22 con Calle 14A sur,Antonio Nariño,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.5878575,-74.1001466
-74.0968369999999,4.68495500000006,25122,"Av Boyacá con Calle 70 sur, sentido s→n",Ciudad Bolívar,Choque con lesionado,Volqueta (1) - Motociclista lesionado (1),,2025/08/28 00:00:00+00,4.684955,-74.096837
-74.0906788,4.71912860000003,25123,Carrera 91 con Calle 127D,Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/08/28 00:00:00+00,4.7191286,-74.0906788
-74.1035801,4.49841740000005,25124,Carrera 1D este con Calle 90B sur,Usme,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.4984174,-74.1035801
-74.0953815999999,4.70921410000005,25125,"Av Ciudad de Cali con Calle 89, sentido n→s",Engativá,Choque con lesionado,Motocicleta (4) - Motociclista lesionado (3),Con lesionados,2025/08/28 00:00:00+00,4.7092141,-74.0953816
-74.1262389,4.58790190000002,25126,"Av Ciudad de Villavicencio con Av Gaitán Cortés, sentido or→occ",Ciudad Bolívar,Choque con lesionado,Camión (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.5879019,-74.1262389
-74.1009428,4.58715870000003,25127,Carrera 20 con Calle 16 sur,Antonio Nariño,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.5871587,-74.1009428
-74.0639801,4.63265170000005,25128,"Av Carrera 7 con Calle 46, sentido s→n",Chapinero,Choque simple,Taxi (1) - Bicicleta (1),Sin lesionados,2025/08/28 00:00:00+00,4.6326517,-74.0639801
-74.0974808999999,4.61941440000004,25129,Calle 13 con Carrera 37,Puente Aranda,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6194144,-74.0974809
-74.0961986999999,4.60852260000007,25130,Carrera 30 con Calle 8 sur,Puente Aranda,Atropello,Motocicleta eléctrica (1) - Peatón lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6085226,-74.0961987
-74.1517162,4.58066830000007,25131,"Carrera 51 con Calle 58A sur, sentido s→n",Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),,2025/08/28 00:00:00+00,4.5806683,-74.1517162
-74.0888631,4.59183140000005,25132,Av Caracas con Calle 1,Antonio Nariño,Choque simple,Camión (1) - Motocicleta (1),Sin lesionados,2025/08/28 00:00:00+00,4.5918314,-74.0888631
-74.1618746,4.60232070000006,25133,"Av Ciudad de Villavicencio con Calle 63A sur, sentido s→n",Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6023207,-74.1618746
-74.0827657,4.63012810000004,25134,Av El Dorado (Calle 26) con Carrera 33,Teusaquillo,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/08/28 00:00:00+00,4.6301281,-74.0827657
-74.1099291,4.50191530000006,25135,Carrera 1B este con Calle 91 sur,Usme,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.5019153,-74.1099291
-74.0308431999999,4.72180520000006,25136,Calle 145 con Carrera 7F,Usaquén,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.7218052,-74.0308432
-74.0903876,4.63433500000002,25137,"Av Boyacá con Av El Dorado (Calle 26), sentido n→s",Fontibón,Varado,Bus SITP (1),Sin lesionados,2025/08/28 00:00:00+00,4.634335,-74.0903876
-74.0686084,4.63019340000005,25138,"Carrera 14A con Calle 42, sentido n→s",Teusaquillo,Choque simple,Camioneta (2),,2025/08/28 00:00:00+00,4.6301934,-74.0686084
-74.0992459999999,4.60514160000002,25139,"NQS con Av Comuneros, sentido n→s",Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6051416,-74.099246
-74.125267,4.67204830000003,25140,"Av La Esperanza con Av Ciudad de Cali, sentido occ→or",Fontibón,Choque simple,Automóvil particular (1) - Taxi (1),Sin lesionados,2025/08/28 00:00:00+00,4.6720483,-74.125267
-74.0879783,4.73019290000002,25141,"Carrera 19 con Calle 132, sentido s→n",Usaquén,Autolesionado,Patineta (1) - Conductor lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.7301929,-74.0879783
-74.0583129,4.73239050000007,25142,Calle 1B sur con Carrera 55,Puente Aranda,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1),Sin lesionados,2025/08/28 00:00:00+00,4.7323905,-74.0583129
-74.078289,4.63492570000005,25143,"Carrera 19 con Calle 45A, sentido n→s",Teusaquillo,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/08/28 00:00:00+00,4.6349257,-74.078289
-74.1181372999999,4.62879130000005,25144,"NQS con Av Américas, sentido s→n",Teusaquillo,Choque simple,Grúa (1) - Camioneta (1),Sin lesionados,2025/08/28 00:00:00+00,4.6287913,-74.1181373
-74.0901789,4.72015480000005,25145,Calle 128 bis con Carrera 91,Suba,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.7201548,-74.0901789
-74.1001764,4.68035670000006,25146,"Av Boyacá con Calle 127, sentido s→n",Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/08/28 00:00:00+00,4.6803567,-74.1001764
-74.103401,4.68641180000003,25147,Carrera 77A con Av Calle 68,Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.6864118,-74.103401
-74.0814953999999,4.70165310000004,25148,Av Boyacá con Av Pepe Sierra,Suba,Choque con lesionado,Taxi (1) - Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.7016531,-74.0814954
-74.0843505999999,4.63179110000004,25149,"Av El Dorado (Calle 26) con Carrera 36, sentido occ→or",Teusaquillo,Manifestación,Peatón (5),Sin lesionados,2025/08/28 00:00:00+00,4.6317911,-74.0843506
-74.1618746,4.60232070000006,25150,Av Boyacá con Av Ciudad de Villavicencio,Tunjuelito,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6023207,-74.1618746
-74.0827657,4.63012810000004,25151,Av El Dorado (Calle 26) con Carrera 33,Teusaquillo,Manifestación,Peatón (5),,2025/08/28 00:00:00+00,4.6301281,-74.0827657
-74.1029498999999,4.65219300000007,25152,"Av El Dorado (Calle 26) con Av Ciudad de Cali, sentido occ→or",Fontibón,Choque simple,Automóvil particular (2),Sin lesionados,2025/08/28 00:00:00+00,4.652193,-74.1029499
-74.1008484,4.67071460000005,25153,"Av José Celestino Mutis con Carrera 60, sentido occ→or",Teusaquillo,Choque con lesionado,Taxi (1) - Automóvil particular (1) - Conductor lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6707146,-74.1008484
-74.1194828,4.62565870000003,25154,Calle 4G con Carrera 64,Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6256587,-74.1194828
-74.1067714,4.67116440000007,25155,"Av Boyacá con Calle 53, sentido n→s",Engativá,Varado,Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.6711644,-74.1067714
-74.0466671,4.75317820000004,25156,"Autopista Norte con Calle 127, sentido n→s",Suba,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.7531782,-74.0466671
-74.1373421,4.63291750000008,25157,"Av Boyacá con Calle 7A, sentido s→n",Kennedy,Vehículo mal estacionado,Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.6329175,-74.1373421
-74.0606554999999,4.63213660000002,25158,Av Circunvalar con Calle 86A,Chapinero,Varado,Taxi (1),Sin lesionados,2025/08/28 00:00:00+00,4.6321366,-74.0606555
-74.1181372999999,4.62879130000005,25159,Av Américas con Carrera 71C,Kennedy,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6287913,-74.1181373
-74.11121,4.50125790000004,25160,Carrera 5B este con Calle 93 sur,Usme,Choque simple,Automóvil particular (2),Sin lesionados,2025/08/28 00:00:00+00,4.5012579,-74.11121
-74.0884083,4.72874750000005,25161,Calle 131 con Carrera 91,Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.7287475,-74.0884083
-74.1395153999999,4.66318740000003,25162,"Av Centenario (Calle 13) con Carrera 111A, sentido occ→or",Fontibón,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6631874,-74.1395154
-74.1124053999999,4.67464230000007,25163,Transversal 77 con Calle 69 sur,Ciudad Bolívar,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6746423,-74.1124054
-74.0968369999999,4.68495500000006,25164,"Calle 70 con Av Boyacá, sentido occ→or",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/08/28 00:00:00+00,4.684955,-74.096837
-74.0894122,4.61929190000006,25165,NQS con Av Calle 19,Los Mártires,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6192919,-74.0894122
-74.1351657,4.66027400000007,25166,Av Ciudad de Cali con Av Chile (Calle 72),Engativá,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/08/28 00:00:00+00,4.660274,-74.1351657
-74.0587346999999,4.74273120000004,25167,"Carrera 8D con Calle 160, sentido n→s",Usaquén,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.7427312,-74.0587347
-74.0652221999999,4.70923000000005,25168,"Calle 127 con Carrera 56, sentido occ→or",Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.70923,-74.0652222
-74.0946461999999,4.64605460000007,25169,Calle 43 con Carrera 57,Teusaquillo,Manifestación,Peatón (10),Sin lesionados,2025/08/28 00:00:00+00,4.6460546,-74.0946462
-74.04502,4.76049000000006,25170,"Autopista Norte con Calle 183, sentido n→s",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.76049,-74.04502
-74.0503621999999,4.66366600000003,25171,Calle 81A con Carrera 8,Chapinero,Vehículo mal estacionado,Automóvil particular (10),Sin lesionados,2025/08/28 00:00:00+00,4.663666,-74.0503622
-74.0371066,4.69503250000002,25172,Av Pepe Sierra con Carrera 11,Usaquén,Choque simple,Taxi (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.6950325,-74.0371066
-74.0789983,4.61074060000004,25173,Av Calle 19 con Carrera 17,Los Mártires,"Caída de objetos en vía (árbol, cables, otros)",Otro (1),Sin lesionados,2025/08/28 00:00:00+00,4.6107406,-74.0789983
-74.0606554999999,4.63213660000002,25174,Av Circunvalar con Calle 20,Santa Fe,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6321366,-74.0606555
-74.1060858,4.64708560000003,25175,"Carrera 66 con Calle 23A, sentido s→n",Teusaquillo,Choque con lesionado,Bus articulado / biarticulado (1) - Ciclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6470856,-74.1060858
-74.1001764,4.68035670000006,25176,"Av Boyacá con Calle 127, sentido n→s",Suba,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Puente vehicular / peatonal (1),Con lesionados,2025/08/28 00:00:00+00,4.6803567,-74.1001764
-74.0903876,4.63433500000002,25177,"NQS con Av El Dorado (Calle 26), sentido s→n",Teusaquillo,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.634335,-74.0903876
-74.0522774999999,4.68404480000004,25178,Carrera 19 con Calle 97,Chapinero,Choque simple,Automóvil particular (1) - Taxi (1),Sin lesionados,2025/08/28 00:00:00+00,4.6840448,-74.0522775
-74.0762521999999,4.67099150000007,25179,Transversal 56A con Calle 73,Barrios Unidos,Choque simple,Automóvil particular (2),Sin lesionados,2025/08/28 00:00:00+00,4.6709915,-74.0762522
-74.1415037,4.64244800000006,25180,"Av Centenario (Calle 13) con Carrera 78G, sentido occ→or",Fontibón,Choque con objeto fijo,Automóvil particular (1) - Edificación (1),Sin lesionados,2025/08/28 00:00:00+00,4.642448,-74.1415037
-74.0792823,4.63918680000006,25181,"NQS con Calle 19, sentido s→n",Puente Aranda,"Sustancia química en vía (aceite, ACPM, otros)",Aceite,,2025/08/28 00:00:00+00,4.6391868,-74.0792823
-74.1238941,4.60413770000002,25182,"Av Primero de Mayo con Calle 30, sentido or→occ",Antonio Nariño,Choque simple,Camión (1) - Taxi (1),Sin lesionados,2025/08/28 00:00:00+00,4.6041377,-74.1238941
-74.0881878,4.51997340000003,25183,"Carrera 17 con Calle 71 bis sur, sentido s→n",Ciudad Bolívar,Choque simple,Camión (1) - Taxi (1),Sin lesionados,2025/08/28 00:00:00+00,4.5199734,-74.0881878
-74.0968369999999,4.68495500000006,25184,"Calle 70 con Av Boyacá, sentido or→occ",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/08/28 00:00:00+00,4.684955,-74.096837
-74.0977197999999,4.74583930000006,25185,Carrera 106A con Calle 142,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.7458393,-74.0977198
-74.1001764,4.68035670000006,25186,"Av Boyacá con Av Gaitán Cortés, sentido occ→or",Tunjuelito,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/08/28 00:00:00+00,4.6803567,-74.1001764
-74.1299064999999,4.57998200000003,25187,"Carrera 25 con Calle 47B sur, sentido s→n",Tunjuelito,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.579982,-74.1299065
-74.1814709,4.63127210000005,25188,"Calle 51 sur con Carrera 5F, sentido occ→or",Usme,Caida de carga,,Sin lesionados,2025/08/28 00:00:00+00,4.6312721,-74.1814709
-74.0620686,4.65896610000004,25189,Av Caracas con Calle 71A,Barrios Unidos,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.6589661,-74.0620686
-74.091103,4.65430580000003,25190,"Diagonal 70 sur con Carrera 60, sentido occ→or",Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6543058,-74.091103
-74.186636,4.62223310000007,25191,"Calle 58C sur con Carrera 87, sentido occ→or",Bosa,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.6222331,-74.186636
-74.1082377,4.56351320000005,25192,"Carrera 10 con Calle 40 sur, sentido s→n",Rafael Uribe Uribe,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.5635132,-74.1082377
-74.0774181,4.60078920000007,25193,Av Carrera 10 con Calle 12,Rafael Uribe Uribe,Falla semafórica,Intersección semafórica (1),Sin lesionados,2025/08/28 00:00:00+00,4.6007892,-74.0774181
-74.144803,4.67567720000005,25194,Carrera 103 con Av Calle 19,Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6756772,-74.144803
-74.1050772999999,4.60295860000002,25195,"Carrera 31D con Calle 1H, sentido n→s",Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6029586,-74.1050773
-74.1095860999999,4.58180430000004,25196,Calle 28 sur con Carrera 21A,Rafael Uribe Uribe,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.5818043,-74.1095861
-74.0887832,4.55641670000006,25197,"Calle 32A sur con Carrera 6C este, sentido occ→or",San Cristóbal,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/08/28 00:00:00+00,4.5564167,-74.0887832
-74.0930011,4.60748010000003,25198,Carrera 27 con Calle 9,Los Mártires,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/08/28 00:00:00+00,4.6074801,-74.0930011
