X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.1427021,4.59744920000003,48547,Calle 44 sur con Carrera 68F,Kennedy,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5974492,-74.1427021
-74.1757502999999,4.59716320000007,48548,Calle 57Q sur con Carrera 75C,Bosa,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5971632,-74.1757503
-74.1755812,4.59713660000006,48549,Calle 57Q sur con Carrera 75F,Bosa,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5971366,-74.1755812
-74.1819674,4.59670890000007,48550,Autopista Sur con Carrera 77A,Bosa,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5967089,-74.1819674
-74.0851441,4.59634120000004,48551,Av Caracas con Calle 5,Usme,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5963412,-74.0851441
-74.0973036,4.59627620000003,48552,Carrera 24C con Calle 1F,Los Mártires,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5962762,-74.0973036
-74.1375765,4.59562310000007,48553,Av Carrera 68 con Calle 44 sur,Kennedy,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5956231,-74.1375765
-74.1345681,4.59444510000003,48554,Autopista Sur con Carrera 51F,Puente Aranda,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5944451,-74.1345681
-74.0907878,4.59422910000006,48555,Calle 1F con Carrera 18A,Los Mártires,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5942291,-74.0907878
-74.096526,4.59421260000005,48556,"Carrera 24 con Calle 1, sentido n→s",Los Mártires,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5942126,-74.096526
-74.1452493,4.59377710000007,48557,"Av Boyacá con Calle 47A sur, sentido s→n",Tunjuelito,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5937771,-74.1452493
-74.1770207,4.59271310000003,48558,"Autopista Sur con Carrera 75G, sentido occ→or",Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5927131,-74.1770207
-74.1454068,4.59231560000006,48559,"Av Boyacá con Calle 49 sur, sentido s→n",Tunjuelito,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5923156,-74.1454068
-74.1100979999999,4.59204860000006,48560,Calle 20 sur con Carrera 29A,Antonio Nariño,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5920486,-74.110098
-74.0888631,4.59183140000005,48561,Av Caracas con Calle 1 sur,Antonio Nariño,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5918314,-74.0888631
-74.1044550999999,4.59171140000007,48562,"Carrera 25 con Calle 15 sur, sentido s→n",Antonio Nariño,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5917114,-74.1044551
-74.0778692,4.59022940000006,48563,Av Comuneros con Carrera 18,Los Mártires,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5902294,-74.0778692
-74.0778692,4.59022940000006,48564,"Carrera 25A con Av Comuneros, sentido n→s",Los Mártires,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5902294,-74.0778692
-74.0778692,4.59022940000006,48565,"NQS con Av Comuneros, sentido n→s",Puente Aranda,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5902294,-74.0778692
-74.0778692,4.59022940000006,48566,"Av Carrera 10 con Av Comuneros, sentido n→s",Santa Fe,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5902294,-74.0778692
-74.0778692,4.59022940000006,48567,Av Comuneros con Carrera 18,Los Mártires,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5902294,-74.0778692
-74.0778692,4.59022940000006,48568,Av Comuneros con Carrera 34A,Puente Aranda,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5902294,-74.0778692
-74.140074,4.58987030000003,48569,Diagonal 51 sur con Carrera 53A,Tunjuelito,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5898703,-74.140074
-74.1384032999999,4.58978130000003,48570,Transversal 44 con Calle 50B sur,Tunjuelito,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5897813,-74.1384033
-74.0714462,4.58940180000008,48571,Calle 4B con Carrera 3 este,Santa Fe,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5894018,-74.0714462
-74.0849863,4.58931550000005,48572,Av Comuneros con Av Carrera 10,Santa Fe,Falla semafórica,Sin lesionados,2026/04/29 00:00:00+00,4.5893155,-74.0849863
-74.1739676,4.58854140000005,48573,Carrera 74D con Calle 62G sur,Ciudad Bolívar,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5885414,-74.1739676
-74.0834988999999,4.58834870000004,48574,"Carrera 8C con Calle 1, sentido or→occ",Santa Fe,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5883487,-74.0834989
-74.0834988999999,4.58834870000004,48575,"Carrera 8C con Calle 1, sentido or→occ",Santa Fe,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5883487,-74.0834989
-74.1262389,4.58790190000002,48576,Av Ciudad de Villavicencio con Av Gaitán Cortés,Ciudad Bolívar,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5879019,-74.1262389
-74.1262389,4.58790190000002,48577,Av Gaitán Cortés con Calle 58B sur,Ciudad Bolívar,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5879019,-74.1262389
-74.1687639,4.58667190000006,48578,"Carrera 73 con Calle 63A sur, sentido n→s",Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5866719,-74.1687639
-74.1646127,4.58617300000003,48579,Carrera 71F con Calle 65 sur,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.586173,-74.1646127
-74.1062476,4.58588830000002,48580,"Av Primero de Mayo con Carrera 24D, sentido occ→or",Antonio Nariño,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5858883,-74.1062476
-74.138096,4.58507020000008,48581,"Av Boyacá con Calle 52 sur, sentido s→n",Tunjuelito,Varado,Sin lesionados,2026/04/29 00:00:00+00,4.5850702,-74.138096
-74.1270509,4.58320450000002,48582,"Calle 44 sur con Carrera 27, sentido occ→or",Rafael Uribe Uribe,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5832045,-74.1270509
-74.1031922,4.58284060000005,48583,Carrera 17 con Calle 21,Los Mártires,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5828406,-74.1031922
-74.119431,4.58262600000006,48584,Calle 36 sur con Carrera 24B,Rafael Uribe Uribe,Falla semafórica,Sin lesionados,2026/04/29 00:00:00+00,4.582626,-74.119431
-74.0799797,4.58213580000006,48585,Carrera 3 con Calle 1A,Santa Fe,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5821358,-74.0799797
-74.0848615,4.58082140000005,48586,"Carrera 6 con Calle 8, sentido n→s",La Candelaria,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5808214,-74.0848615
-74.1552123,4.58011010000007,48587,"Calle 59C sur con Carrera 87B bis, sentido occ→or",Bosa,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5801101,-74.1552123
-74.0740021999999,4.57963600000005,48588,Carrera 7 este con Calle 1,Santa Fe,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.579636,-74.0740022
-74.1058742,4.57949080000003,48589,"Av Caracas con Calle 26A sur, sentido s→n",Rafael Uribe Uribe,Daño en pavimento,Sin lesionados,2026/04/29 00:00:00+00,4.5794908,-74.1058742
-74.0867443,4.57886900000005,48590,Calle 11 con Carrera 7,La Candelaria,Manifestación,Sin lesionados,2026/04/29 00:00:00+00,4.578869,-74.0867443
-74.098783,4.57882600000005,48591,Av Primero de Mayo con Carrera 12B,Rafael Uribe Uribe,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.578826,-74.098783
-74.1295454,4.57879330000003,48592,Calle 47B sur con Carrera 22,Ciudad Bolívar,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5787933,-74.1295454
-74.1295454,4.57879330000003,48593,Calle 47B sur con Carrera 22,Tunjuelito,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5787933,-74.1295454
-74.0927985,4.57838470000007,48594,Av Carrera 10 con Calle 17 sur,Antonio Nariño,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5783847,-74.0927985
-74.0784037,4.57784250000003,48595,Carrera 2 este con Calle 6C sur,San Cristóbal,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5778425,-74.0784037
-74.1512605,4.57745670000003,48596,"Calle 58C con Carrera 47, sentido or→occ",Ciudad Bolívar,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5774567,-74.1512605
-74.1569001,4.57596970000003,48597,Calle 68D sur con Carrera 48B,Ciudad Bolívar,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5759697,-74.1569001
-74.1548248,4.57549510000007,48598,"Carrera 46A con Av Ciudad de Villavicencio, sentido s→n",Ciudad Bolívar,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5754951,-74.1548248
-74.1395934,4.57304090000002,48599,Av Boyacá con Carrera 24,Tunjuelito,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5730409,-74.1395934
-74.0954366999999,4.57181400000007,48600,Carrera 8 con Calle 25 sur,San Cristóbal,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/04/29 00:00:00+00,4.571814,-74.0954367
-74.0994065,4.57161360000003,48601,Calle 28 sur con Carrera 10A,Rafael Uribe Uribe,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/04/29 00:00:00+00,4.5716136,-74.0994065
-74.0954662,4.57089940000003,48602,Calle 26 sur con Carrera 7B,San Cristóbal,Caida de carga,Sin lesionados,2026/04/29 00:00:00+00,4.5708994,-74.0954662
-74.0951606,4.57059870000006,48603,"Av El Dorado (Calle 26) con Av Carrera 10, sentido or→occ",Santa Fe,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5705987,-74.0951606
-74.0890798,4.56909730000007,48604,Carrera 9B este con Calle 22D sur,San Cristóbal,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5690973,-74.0890798
-74.1465219,4.56604270000003,48605,Calle 22 con Carrera 48,Teusaquillo,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5660427,-74.1465219
-74.1082377,4.56351320000005,48606,"Av Carrera 10 con Calle 40 sur, sentido s→n",Rafael Uribe Uribe,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5635132,-74.1082377
-74.0849521,4.56237810000005,48607,Calle 31 sur con Carrera 9 este,San Cristóbal,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5623781,-74.0849521
-74.1128021,4.56161520000006,48608,Diagonal 45 bis sur con Carrera 13M,Rafael Uribe Uribe,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5616152,-74.1128021
-74.1140721,4.56028010000006,48609,Calle 48F sur con Carrera 9,Rafael Uribe Uribe,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5602801,-74.1140721
-74.0930959,4.55839130000004,48610,Calle 36B sur con Carrera 3 este,San Cristóbal,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5583913,-74.0930959
-74.1483289,4.55755760000005,48611,Carrera 11 con Calle 67D sur,Usme,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5575576,-74.1483289
-74.1379666999999,4.55262510000006,48612,Calle 65A sur con Carrera 17B,Ciudad Bolívar,Choque con objeto fijo,Sin lesionados,2026/04/29 00:00:00+00,4.5526251,-74.1379667
-74.1001317,4.55110430000002,48613,Calle 41B sur con Carrera 1C,San Cristóbal,Choque objeto fijo con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5511043,-74.1001317
-74.1456999,4.55066510000006,48614,Transversal 18H bis con Calle 67B sur,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5506651,-74.1456999
-74.1397904999999,4.54887500000007,48615,Carrera 17F con Calle 69C sur,Ciudad Bolívar,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.548875,-74.1397905
-74.0831514,4.54375700000003,48616,"Diagonal 43A sur con Carrera 26, sentido s→n",Rafael Uribe Uribe,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.543757,-74.0831514
-74.1378473,4.54169010000004,48617,Carrera 17A con Calle 75B sur,Ciudad Bolívar,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5416901,-74.1378473
-74.133707,4.54022760000004,48618,Calle 71B sur con Carrera 15,Ciudad Bolívar,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5402276,-74.133707
-74.1200061,4.53368520000004,48619,Av Caracas con Calle 65 sur,Usme,Caida de ocupante,Con lesionados,2026/04/29 00:00:00+00,4.5336852,-74.1200061
-74.1181298,4.52399030000004,48620,Av Caracas con Calle 69B sur,Usme,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.5239903,-74.1181298
-74.1187624,4.51877750000006,48621,"Carrera 1 este con Calle 73 sur, sentido or→occ",Usme,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5187775,-74.1187624
-74.1145162,4.51825440000005,48622,Calle 9 sur con Carrera 1C este,San Cristóbal,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.5182544,-74.1145162
-74.1153219999999,4.51250950000002,48623,Av Caracas con Calle 76A sur,Usme,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5125095,-74.115322
-74.110641,4.51180010000007,48624,"Calle 76B sur con Carrera 2, sentido or→occ",Usme,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5118001,-74.110641
-74.1136458,4.50493100000006,48625,Carrera 12 con Calle 91B sur,Usme,Atropello,Con lesionados,2026/04/29 00:00:00+00,4.504931,-74.1136458
-74.1103893,4.50398920000003,48626,Calle 90 sur con Carrera 2B este,Usme,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5039892,-74.1103893
-74.1160710999999,4.50248680000004,48627,"Av Caracas con Calle 94A sur, sentido n→s",Usme,Choque simple,Sin lesionados,2026/04/29 00:00:00+00,4.5024868,-74.1160711
-74.1160599999999,4.50122720000007,48628,"Carrera 1 con Calle 97B sur, sentido n→s",Usme,Choque con lesionado,Con lesionados,2026/04/29 00:00:00+00,4.5012272,-74.11606
-74.097502,4.48961990000004,48629,Av José Celestino Mutis con Calle 113B,Engativá,Caida de ocupante,Con lesionados,2026/04/29 00:00:00+00,4.4896199,-74.097502
-74.1182927,4.48856380000007,48630,Carrera 1 este con Calle 116 sur,Usme,Autolesionado,Con lesionados,2026/04/29 00:00:00+00,4.4885638,-74.1182927
-74.0371496,4.80945460000004,48631,"Autopista Norte con Calle 235, sentido s→n",Usaquén,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.8094546,-74.0371496
-74.0462491,4.79966050000007,48632,Av Carrera 7 con Calle 222,Usaquén,Autolesionado,Con lesionados,2026/04/30 00:00:00+00,4.7996605,-74.0462491
-74.0391475,4.79728990000007,48633,"Autopista Norte con Calle 222, sentido n→s",Suba,Varado,Sin lesionados,2026/04/30 00:00:00+00,4.7972899,-74.0391475
-74.0415879,4.77939830000003,48634,Carrera 9 con Calle 200,Usaquén,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.7793983,-74.0415879
-74.0430512999999,4.76972410000008,48635,"Autopista Norte con Calle 192, sentido s→n",Usaquén,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.7697241,-74.0430513
-74.0347469,4.76662650000003,48636,"Autopista Norte con Calle 189, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7666265,-74.0347469
-74.0447435,4.76350190000005,48637,Calle 185 con Autopista Norte,Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7635019,-74.0447435
-74.0925275,4.76082430000002,48638,Av Calle 80 con Carrera 111,Engativá,Falla semafórica,Sin lesionados,2026/04/30 00:00:00+00,4.7608243,-74.0925275
-74.0657525,4.76057570000006,48639,Calle 170 con Av Boyacá,Suba,Falla semafórica,Sin lesionados,2026/04/30 00:00:00+00,4.7605757,-74.0657525
-74.04502,4.76049000000006,48640,"Calle 183 con Autopista Norte, sentido occ→or",Usaquén,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.76049,-74.04502
-74.0677259,4.75580690000004,48641,"Calle 169B con Carrera 75, sentido or→occ",Suba,Autolesionado,Con lesionados,2026/04/30 00:00:00+00,4.7558069,-74.0677259
-74.1067419999999,4.75436260000004,48642,"Diagonal 146 con Carrera 118, sentido s→n",Suba,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.7543626,-74.106742
-74.0466494999999,4.75350600000007,48643,Calle 170 con Autopista Norte,Suba,Cierre evento controlado,Sin lesionados,2026/04/30 00:00:00+00,4.753506,-74.0466495
-74.0466494999999,4.75350600000007,48644,Autopista Norte con Calle 170,Suba,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.753506,-74.0466495
-74.0466671,4.75317820000004,48645,"Autopista Norte con Calle 147A, sentido n→s",Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7531782,-74.0466671
-74.0466671,4.75317820000004,48646,"Autopista Norte con Calle 127, sentido s→n",Usaquén,Autolesionado,Con lesionados,2026/04/30 00:00:00+00,4.7531782,-74.0466671
-74.0466671,4.75317820000004,48647,"Autopista Norte con Calle 91, sentido n→s",Barrios Unidos,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7531782,-74.0466671
-74.0466671,4.75317820000004,48648,"Autopista Norte con Calle 100, sentido s→n",Usaquén,Autolesionado,Con lesionados,2026/04/30 00:00:00+00,4.7531782,-74.0466671
-74.0822183,4.75092440000003,48649,Carrera 92 con Calle 154A,Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7509244,-74.0822183
-74.0651655999999,4.75080590000005,48650,Av Boyacá con Calle 167,Suba,Falla semafórica,Sin lesionados,2026/04/30 00:00:00+00,4.7508059,-74.0651656
-74.0824974,4.75055360000005,48651,"Carrera 102 con Calle 154, sentido s→n",Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7505536,-74.0824974
-74.0615006,4.75008440000005,48652,Calle 167 con Carrera 62,Suba,Atropello,Con lesionados,2026/04/30 00:00:00+00,4.7500844,-74.0615006
-74.1121947,4.74961860000008,48653,"Calle 143 con Carrera 136A, sentido s→n",Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7496186,-74.1121947
-74.1005706,4.74913760000004,48654,Carrera 111A con Av Suba,Suba,Atropello,Con lesionados,2026/04/30 00:00:00+00,4.7491376,-74.1005706
-74.1170092,4.74785250000002,48655,Carrera 145 con Calle 142,Suba,Autolesionado,Con lesionados,2026/04/30 00:00:00+00,4.7478525,-74.1170092
-74.0274884999999,4.74764330000005,48656,"Calle 170 con Carrera 8, sentido occ→or",Usaquén,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7476433,-74.0274885
-74.1127404,4.74708980000003,48657,"Av Centenario (Calle 13) con Carrera 133, sentido or→occ",Fontibón,Varado,Sin lesionados,2026/04/30 00:00:00+00,4.7470898,-74.1127404
-74.0962254,4.74674170000003,48658,"Av Ciudad de Cali con Av Suba, sentido n→s",Suba,Manifestación,Sin lesionados,2026/04/30 00:00:00+00,4.7467417,-74.0962254
-74.0962254,4.74674170000003,48659,"Av Ciudad de Cali con Av Suba, sentido s→n",Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7467417,-74.0962254
-74.046511,4.74514910000005,48660,Carrera 23 con Calle 164,Usaquén,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7451491,-74.046511
-74.0539994,4.74434230000003,48661,"Carrera 9 con Calle 162, sentido s→n",Usaquén,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.7443423,-74.0539994
-74.1101044,4.74395120000003,48662,"Transversal 127 con Calle 136, sentido or→occ",Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7439512,-74.1101044
-74.0898031,4.74358710000007,48663,Calle 147 con Carrera 99,Suba,Atropello,Con lesionados,2026/04/30 00:00:00+00,4.7435871,-74.0898031
-74.1101472999999,4.74341030000005,48664,Calle 135 con Carrera 126F,Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7434103,-74.1101473
-74.031706,4.74290220000006,48665,"Carrera 9 con Calle 165, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7429022,-74.031706
-74.1257325999999,4.74187400000005,48666,"Calle 132D con Carrera 155, sentido s→n",Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.741874,-74.1257326
-74.0983851999999,4.74163860000004,48667,"Av Ciudad de Cali con Calle 139, sentido n→s",Suba,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.7416386,-74.0983852
-74.0982794999999,4.74159880000008,48668,Carrera 90 con Calle 139,Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7415988,-74.0982795
-74.0964289999999,4.74093900000003,48669,Carrera 103C con Calle 139,Suba,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.740939,-74.096429
-74.0872737999999,4.74080870000006,48670,Calle 146A con Carrera 94D,Suba,Choque simple,Sin lesionados,2026/04/30 00:00:00+00,4.7408087,-74.0872738
-74.0594473,4.74042560000004,48671,Calle 153 con Carrera 56,Suba,Choque con lesionado,Con lesionados,2026/04/30 00:00:00+00,4.7404256,-74.0594473
